active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,izombie,1407.48,2,0.07,2025-10-27,88,1.025,False
,stuffed wombat,1406.68,30,1.0,2025-11-07,77,1.05,False
,tim.ang,1402.87,3,0.1,2025-09-21,124,1.2,False
,Eddinater1,1401.74,2,0.07,2025-09-29,116,1.025,False
,Miki,1401.73,2,0.07,2025-10-22,93,1.25,False
58,valtry,1399.46,5,0.17,2026-01-18,5,1.025,True
,wœire,1399.31,49,1.0,2025-10-31,84,1.075,False
59,SnowRose,1397.16,3,0.1,2026-01-20,3,1.025,True
,cuervo1860,1395.59,5,0.17,2025-12-12,42,1.075,False
60,Lovis,1393.71,27,0.9,2026-01-22,1,1.025,True
61,(-.-)Zzz,1393.0,9,0.3,2026-01-22,1,1.25,True
,okayyako,1391.25,7,0.23,2025-11-03,81,1.025,False
,Mequiadore,1389.32,3,0.1,2025-10-31,84,1.05,False
,clonek6,1388.36,3,0.1,2025-11-14,70,1.15,False
,nyklas,1387.91,2,0.07,2025-11-19,65,1.025,False
,Esteban Dorado,1387.77,10,0.33,2025-12-29,25,1.025,False
,Ronano,1387.62,2,0.07,2026-01-13,10,1.25,False
,minneymcshort,1387.03,5,0.17,2025-11-23,61,1.25,False
,Selenophile,1385.42,3,0.1,2025-12-28,26,1.025,False
,Lord of DWARVES,1383.6,7,0.23,2025-10-04,111,1.25,False
,MootDasBoot,1379.24,2,0.07,2025-12-23,31,1.25,False
,Voltrivire,1377.94,2,0.07,2025-12-28,26,1.025,False
,f,1377.83,2,0.07,2025-08-06,170,1.125,False
62,flowerlady32,1376.11,29,0.97,2026-01-20,3,1.025,True
,Relda,1373.97,2,0.07,2025-08-16,160,1.075,False
63,WhiteNorth,1372.24,6,0.2,2026-01-22,1,1.05,True
,crownwing,1371.65,2,0.07,2025-11-25,59,1.075,False
,Red Cyclone,1371.61,4,0.13,2025-09-08,137,1.05,False
,zdarova,1367.8,9,0.3,2025-08-18,158,1.025,False
,cellsul,1366.61,5,0.17,2026-01-09,14,1.025,False
,VioletSeraph,1366.6,2,0.07,2025-12-16,38,1.25,False
,blaseigor,1365.57,6,0.2,2025-12-07,47,1.075,False
,helltenant,1362.55,4,0.13,2025-11-27,57,1.075,False
,goth_milk,1361.96,3,0.1,2025-09-04,141,1.2,False
,Chaz Shep,1361.06,2,0.07,2026-01-10,13,1.25,False
,swmichal,1360.38,3,0.1,2025-11-09,75,1.25,False
,oli-go,1360.15,2,0.07,2025-08-23,153,1.05,False
64,captin1337,1359.65,5,0.17,2026-01-23,0,1.175,True
65,WeenusMachinus,1359.34,2,0.07,2026-01-16,7,1.2,True
,drewtschida,1357.0,2,0.07,2025-09-24,121,1.125,False
,Grimmjow,1356.7,4,0.13,2026-01-06,17,1.025,False
,ManBonAs,1356.49,11,0.37,2025-12-18,36,1.025,False
,grapek664,1355.87,2,0.07,2025-12-12,42,1.225,False
,bijosclark,1354.47,2,0.07,2025-10-03,112,1.025,False
,Bolmont,1354.34,2,0.07,2025-10-18,97,1.225,False
,flyerstorm,1352.34,2,0.07,2025-11-23,61,1.25,False
,elegantmechanic,1351.99,14,0.47,2025-11-08,76,1.2,False
,juicyteach,1351.5,15,0.5,2026-01-12,11,1.225,False
,Daiya,1351.14,2,0.07,2025-11-19,65,1.25,False
,ledance.show,1350.65,2,0.07,2025-10-22,93,1.175,False
,skipper921,1350.62,2,0.07,2025-08-25,151,1.1,False
,BaaahFieri,1349.57,4,0.13,2025-10-30,85,1.15,False
,Softboness,1348.8,3,0.1,2025-11-05,79,1.025,False
,RoyMartini,1344.66,3,0.1,2025-10-12,103,1.25,False
,无名小卒,1343.19,5,0.17,2025-10-11,104,1.25,False
,Hailspork,1342.17,8,0.27,2026-01-09,14,1.25,False
,dangardavid,1339.3,2,0.07,2025-12-23,31,1.2,False
66,Delta.357,1338.3,7,0.23,2026-01-23,0,1.075,True
,wally_punisher,1337.94,3,0.1,2025-12-23,31,1.25,False
67,JarJar,1336.82,57,1.0,2026-01-23,0,1.025,True
,dantebal,1333.52,2,0.07,2025-08-15,161,1.225,False
68,BTsin,1332.7,3,0.1,2026-01-17,6,1.25,True
,Ogera,1329.58,2,0.07,2025-12-01,53,1.25,False
,KapitanJosh,1329.15,3,0.1,2025-10-23,92,1.075,False
,AverageLiam,1327.14,2,0.07,2025-11-04,80,1.175,False
,Papillon,1326.16,6,0.2,2025-08-22,154,1.05,False
,santiblader,1326.1,2,0.07,2025-10-23,92,1.1,False
,deadedd,1325.92,3,0.1,2025-10-29,86,1.075,False
,Lord Atticus Chadicus Flexington,1325.87,2,0.07,2025-12-15,39,1.25,False
,[WGS-B] BK,1323.08,45,1.0,2025-12-29,25,1.05,False
,Gonzalo,1322.41,8,0.27,2025-12-29,25,1.25,False
,Orlum,1320.63,2,0.07,2025-07-27,180,1.025,False
,Blipkin,1318.41,17,0.57,2025-11-08,76,1.025,False
69,augustboyer198,1316.92,11,0.37,2026-01-18,5,1.125,True
,Trillgamesh,1316.75,4,0.13,2026-01-13,10,1.05,False
,Beyond,1315.86,2,0.07,2025-09-19,126,1.25,False
,isaacdahmen,1315.62,2,0.07,2025-08-23,153,1.175,False
70,slaaneshtgof,1314.81,33,1.0,2026-01-19,4,1.05,True
,MDyo,1311.97,3,0.1,2025-11-17,67,1.25,False
,StefanoTheBrazilian,1309.95,4,0.13,2026-01-08,15,1.25,False
,Alexwastaken,1308.26,3,0.1,2025-11-04,80,1.025,False
71,Varravann,1307.57,15,0.5,2026-01-21,2,1.05,True
,(Chatuba)-Mazuru,1305.74,2,0.07,2025-12-21,33,1.25,False
,SlimReaper,1305.32,2,0.07,2025-10-23,92,1.25,False
72,Hirow,1305.21,23,0.77,2026-01-23,0,1.025,True
,MorganMacabre,1304.23,4,0.13,2026-01-06,17,1.15,False
73,jamiebagley233,1302.42,8,0.27,2026-01-23,0,1.125,True
,ＮＥＦＡＲＩＯＵＳ,1302.34,26,0.87,2025-12-03,51,1.25,False
74,Kingdedede bobo,1301.3,8,0.27,2026-01-21,2,1.1,True
,Hellooo What's Up,1301.16,3,0.1,2025-12-19,35,1.125,False
75,Kola Koala,1292.36,8,0.27,2026-01-18,5,1.1,True
76,Коmар,1291.62,33,1.0,2026-01-23,0,1.175,True
,Lokken,1288.07,3,0.1,2025-08-13,163,1.125,False
77,Azarex,1285.43,3,0.1,2026-01-21,2,1.25,True
,Skullkrakka,1283.39,3,0.1,2025-11-06,78,1.05,False
,Jokefish,1279.41,4,0.13,2025-09-01,144,1.25,False
,lVlatman,1276.68,3,0.1,2025-09-04,141,1.25,False
,mjwb,1273.56,8,0.27,2025-12-27,27,1.25,False
,NikitaNV,1269.89,4,0.13,2025-11-08,76,1.05,False
,Sarajas,1267.59,4,0.13,2025-12-05,49,1.1,False
,John Witcher,1267.44,4,0.13,2025-10-28,87,1.25,False
,fgmqueiros,1264.3,10,0.33,2025-11-05,79,1.25,False
,Rikyyy,1263.92,8,0.27,2025-08-17,159,1.075,False
,Chocopie,1258.46,3,0.1,2025-12-13,41,1.2,False
,adrian,1257.87,11,0.37,2026-01-02,21,1.15,False
,Calibur,1254.42,12,0.4,2025-11-05,79,1.075,False
78,iago,1253.64,5,0.17,2026-01-18,5,1.25,True
79,yaelsky96,1250.45,16,0.53,2026-01-21,2,1.25,True
,t.lewis140,1249.57,21,0.7,2026-01-01,22,1.075,False
80,HZaninelli,1247.4,63,1.0,2026-01-23,0,1.075,True
,Lucyyyyy,1246.5,10,0.33,2025-12-18,36,1.25,False
,onetimecharley,1245.76,9,0.3,2025-10-14,101,1.05,False
81,Rafael Veríssimo,1244.49,3,0.1,2026-01-20,3,1.125,True
,Trupus,1212.09,5,0.17,2025-12-19,35,1.15,False
,SuperSumo_217,1205.1,4,0.13,2025-12-22,32,1.025,False
82,vyacheslavmurzagulov,1204.48,7,0.23,2026-01-17,6,1.15,True
,TheShadow,1204.41,10,0.33,2025-12-08,46,1.05,False
,Professor Finesser,1199.62,3,0.1,2025-09-22,123,1.25,False
,Minhas,1196.03,4,0.13,2025-09-15,130,1.15,False
83,Grimning,1192.48,23,0.77,2026-01-23,0,1.025,True
,goatskvll,1181.83,10,0.33,2025-11-07,77,1.025,False
84,DavidPrime83,1180.55,6,0.2,2026-01-17,6,1.1,True
85,Coyface,1173.74,10,0.33,2026-01-18,5,1.1,True
86,jjjeffer78,1160.86,17,0.57,2026-01-19,4,1.025,True
,Spartacus,1150.44,6,0.2,2026-01-03,20,1.25,False
,krd,1140.17,11,0.37,2025-12-10,44,1.025,False
,Lemonhammer,1139.62,7,0.23,2025-09-18,127,1.25,False
87,Pask74,1132.98,7,0.23,2026-01-21,2,1.025,True
88,Bananahammockjoe,1119.93,10,0.33,2026-01-22,1,1.1,True
,GRRRGRRRGGHHRRRRGRRRRRRR,1105.43,6,0.2,2025-11-04,80,1.25,False
89,cannedLED,1105.13,7,0.23,2026-01-21,2,1.15,True
,yahasuri,1103.52,11,0.37,2025-11-05,79,1.025,False
90,hrejarz2,1089.12,70,1.0,2026-01-22,1,1.05,True
91,benreichardt,1082.82,8,0.27,2026-01-19,4,1.2,True
92,Mr_Aapies,1065.99,11,0.37,2026-01-23,0,1.025,True
93,Hfmotta,1065.75,13,0.43,2026-01-23,0,1.1,True
94,Halswein,1055.64,8,0.27,2026-01-21,2,1.075,True
